Date,Open,High,Low,Close,Adj Close,Volume
2019-08-20,291.769989,292.359985,289.950012,290.089996,279.343536,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,281.615997,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,281.529419,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,274.297577,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,277.330872,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,276.242767,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,278.187927,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,281.741241,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,281.615997,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,279.969421,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,283.147156,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,286.787079,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,287.008575,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,287.153076,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,287.085602,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,289.127136,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,290.128571,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,289.935974,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,289.040405,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,289.772217,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,289.945648,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,289.926361,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,288.556458,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,288.488739,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,286.225067,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,287.918060,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,287.318207,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,285.770355,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,287.095734,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,283.680786,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,278.669647,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,280.952759,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,284.754669,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,283.526031,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,279.124359,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,281.774963,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,283.680786,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,286.621704,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,286.302490,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,289.136963,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,288.672607,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,289.523956,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,288.256622,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,290.210815,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,289.262695,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,290.104340,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,290.578400,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,291.768311,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,293.412842,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,293.325836,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,294.225464,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,293.441864,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,296.160248,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,297.350159,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,297.021240,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,297.088989,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,298.133728,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,298.868988,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,298.298218,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,298.927032,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,299.023804,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,299.459106,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,301.626068,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,301.848572,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,301.761536,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,300.639313,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,300.155670,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,300.823181,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,303.154633,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,303.841431,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,305.195770,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,304.063934,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,301.480988,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,299.459106,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,301.306854,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,301.848572,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,304.605713,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,303.648010,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,303.309387,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,304.170410,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,306.792053,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,306.975830,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,309.084747,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,309.152496,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,309.171844,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,310.439087,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,311.800140,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,312.276489,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,312.286224,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,313.948608,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,313.870850,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,312.140350,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,312.898651,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,315.824829,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,313.433380,77709700
